Date,AUDUSD=X,CL=F,EEM,EFA,EURUSD=X,GBPUSD=X,GC=F,IWM,QQQ,SPY,USDJPY=X,VNQ,ZB=F
2019-02-28,0.7148473858833313,57.220001220703125,36.10986328125,52.00923156738281,1.1380189657211304,1.3318239450454712,1312.800048828125,143.1788787841797,165.54232788085938,249.94371032714844,110.86199951171875,63.9262809753418,145.125
2019-03-01,0.7102777361869812,55.79999923706055,36.15241241455078,52.29246139526367,1.1373459100723267,1.3264886140823364,1296.4000244140625,144.51222229003906,166.68931579589844,251.50428771972656,111.35700225830078,63.72837448120117,144.46875
2019-03-04,0.7100305557250977,56.59000015258789,36.20346450805664,52.09825134277344,1.1375917196273804,1.3239772319793701,1284.800048828125,143.20626831054688,166.71798706054688,250.5895233154297,111.93800354003906,64.01761627197266,145.0625
2019-03-05,0.7092198729515076,56.560001373291016,36.56081771850586,52.14680480957031,1.1337354183197021,1.3178529739379883,1282.0,142.53958129882812,166.8422393798828,250.24864196777344,111.7770004272461,64.19265747070312,145.09375
2019-03-06,0.7087423801422119,56.220001220703125,36.35660934448242,52.01732635498047,1.1307101249694824,1.3156682252883911,1284.9000244140625,139.74502563476562,165.89599609375,248.73287963867188,111.86599731445312,63.89584732055664,145.5625
2019-03-07,0.7034822702407837,56.65999984741211,35.684444427490234,51.353755950927734,1.1314009428024292,1.3182177543640137,1283.800048828125,138.52130126953125,163.86004638671875,246.6521759033203,111.62300109863281,63.758819580078125,146.46875
2019-03-08,0.7023458480834961,56.06999969482422,35.4291877746582,51.36186218261719,1.1198333501815796,1.3092432022094727,1297.0,138.4847412109375,163.61148071289062,246.15892028808594,111.63400268554688,63.827335357666016,146.65625
2019-03-11,0.7039278745651245,56.790000915527344,36.09285354614258,51.80692672729492,1.1232421398162842,1.2988362312316895,1288.800048828125,140.90484619140625,167.0143280029297,249.72853088378906,111.08000183105469,64.76351928710938,146.3125
2019-03-12,0.7073386311531067,56.869998931884766,36.28003692626953,51.774559020996094,1.1259232759475708,1.3248542547225952,1296.300048828125,140.97792053222656,167.93191528320312,250.6702423095703,111.34200286865234,65.06034851074219,147.09375
2019-03-13,0.7064142823219299,58.2599983215332,36.322574615478516,52.219635009765625,1.1287446022033691,1.3066771030426025,1307.5,141.5349884033203,169.19363403320312,252.32943725585938,111.30599975585938,65.3800048828125,146.8125
2019-03-14,0.7087172269821167,58.61000061035156,36.12688446044922,52.21154022216797,1.133105993270874,1.3285682201385498,1293.4000244140625,140.95968627929688,168.9068603515625,252.1680145263672,111.19599914550781,65.47897338867188,146.1875
